fact_id,period_id,scenario_code,entity_id,sector_code,division_code,measure_code,currency_code,value_lc,value_eur_nom,value_eur_real
58559,202410,CF,11,BBG,PT,CAPEX,BRL,17.527,3.147,3.162
58560,202410,CF,11,BBG,PT,IFCF,BRL,-4.12,-0.74,-0.743
58561,202411,CF,11,BBG,PT,TGS,BRL,236.981,42.618,42.754
58562,202411,CF,11,BBG,PT,TNS,BRL,229.872,41.339,41.471
58563,202411,CF,11,BBG,PT,INT_SALES,BRL,7.109,1.279,1.283
58564,202411,CF,11,BBG,PT,STP_REGION,BRL,151.754,27.291,27.378
58565,202411,CF,11,BBG,PT,EBIT,BRL,11.074,1.992,1.998
58566,202411,CF,11,BBG,PT,SGA_RD,BRL,9.133,1.642,1.648
58567,202411,CF,11,BBG,PT,SGA_SALES,BRL,21.027,3.781,3.793
58568,202411,CF,11,BBG,PT,SGA_ADMIN,BRL,7.386,1.328,1.333
58569,202411,CF,11,BBG,PT,SGA_VAR,BRL,11.478,2.064,2.071
58570,202411,CF,11,BBG,PT,OTHER_OPINC,BRL,1.229,0.221,0.222
58571,202411,CF,11,BBG,PT,AR,BRL,342.222,61.544,61.741
58572,202411,CF,11,BBG,PT,AP,BRL,288.198,51.829,51.994
58573,202411,CF,11,BBG,PT,INVENTORY,BRL,393.266,70.724,70.949
58574,202411,CF,11,BBG,PT,CAPEX,BRL,16.926,3.044,3.054
58575,202411,CF,11,BBG,PT,IFCF,BRL,7.582,1.363,1.368
58576,202412,CF,11,BBG,PT,TGS,BRL,221.829,39.259,40.02
58577,202412,CF,11,BBG,PT,TNS,BRL,215.174,38.081,38.82
58578,202412,CF,11,BBG,PT,INT_SALES,BRL,6.655,1.178,1.201
58579,202412,CF,11,BBG,PT,STP_REGION,BRL,141.89,25.112,25.599
58580,202412,CF,11,BBG,PT,EBIT,BRL,10.107,1.789,1.823
58581,202412,CF,11,BBG,PT,SGA_RD,BRL,8.558,1.515,1.544
58582,202412,CF,11,BBG,PT,SGA_SALES,BRL,19.284,3.413,3.479
58583,202412,CF,11,BBG,PT,SGA_ADMIN,BRL,6.872,1.216,1.24
58584,202412,CF,11,BBG,PT,SGA_VAR,BRL,10.909,1.931,1.968
58585,202412,CF,11,BBG,PT,OTHER_OPINC,BRL,2.141,0.379,0.386
58586,202412,CF,11,BBG,PT,AR,BRL,317.379,56.169,57.259
58587,202412,CF,11,BBG,PT,AP,BRL,268.305,47.484,48.405
58588,202412,CF,11,BBG,PT,INVENTORY,BRL,367.351,65.013,66.274
58589,202412,CF,11,BBG,PT,CAPEX,BRL,15.929,2.819,2.874
58590,202412,CF,11,BBG,PT,IFCF,BRL,0.783,0.139,0.141
58591,202401,CF,11,BBG,BS,TGS,BRL,393.244,70.946,70.946
58592,202401,CF,11,BBG,BS,TNS,BRL,381.447,68.817,68.817
58593,202401,CF,11,BBG,BS,INT_SALES,BRL,11.797,2.128,2.128
58594,202401,CF,11,BBG,BS,STP_REGION,BRL,251.941,45.453,45.453
58595,202401,CF,11,BBG,BS,EBIT,BRL,17.731,3.199,3.199
58596,202401,CF,11,BBG,BS,SGA_RD,BRL,15.294,2.759,2.759
58597,202401,CF,11,BBG,BS,SGA_SALES,BRL,34.242,6.178,6.178
58598,202401,CF,11,BBG,BS,SGA_ADMIN,BRL,12.14,2.19,2.19
58599,202401,CF,11,BBG,BS,SGA_VAR,BRL,19.337,3.489,3.489
58600,202401,CF,11,BBG,BS,OTHER_OPINC,BRL,1.232,0.222,0.222
58601,202401,CF,11,BBG,BS,AR,BRL,561.377,101.279,101.279
58602,202401,CF,11,BBG,BS,AP,BRL,476.339,85.937,85.937
58603,202401,CF,11,BBG,BS,INVENTORY,BRL,652.764,117.766,117.766
58604,202401,CF,11,BBG,BS,CAPEX,BRL,17.896,3.229,3.229
58605,202401,CF,11,BBG,BS,IFCF,BRL,22.242,4.013,4.013
58606,202402,CF,11,BBG,BS,TGS,BRL,331.328,60.59,59.775
58607,202402,CF,11,BBG,BS,TNS,BRL,321.388,58.772,57.982
58608,202402,CF,11,BBG,BS,INT_SALES,BRL,9.94,1.818,1.793
58609,202402,CF,11,BBG,BS,STP_REGION,BRL,211.752,38.723,38.202
58610,202402,CF,11,BBG,BS,EBIT,BRL,15.358,2.808,2.771
58611,202402,CF,11,BBG,BS,SGA_RD,BRL,12.902,2.359,2.328
58612,202402,CF,11,BBG,BS,SGA_SALES,BRL,29.019,5.307,5.235
58613,202402,CF,11,BBG,BS,SGA_ADMIN,BRL,10.277,1.879,1.854
58614,202402,CF,11,BBG,BS,SGA_VAR,BRL,15.964,2.919,2.88
58615,202402,CF,11,BBG,BS,OTHER_OPINC,BRL,2.692,0.492,0.486
58616,202402,CF,11,BBG,BS,AR,BRL,475.078,86.877,85.709
58617,202402,CF,11,BBG,BS,AP,BRL,401.124,73.353,72.367
58618,202402,CF,11,BBG,BS,INVENTORY,BRL,547.644,100.147,98.801
58619,202402,CF,11,BBG,BS,CAPEX,BRL,14.75,2.697,2.661
58620,202402,CF,11,BBG,BS,IFCF,BRL,-1.683,-0.308,-0.304
58621,202403,CF,11,BBG,BS,TGS,BRL,413.512,75.024,74.602
58622,202403,CF,11,BBG,BS,TNS,BRL,401.107,72.774,72.364
58623,202403,CF,11,BBG,BS,INT_SALES,BRL,12.405,2.251,2.238
58624,202403,CF,11,BBG,BS,STP_REGION,BRL,265.167,48.11,47.839
58625,202403,CF,11,BBG,BS,EBIT,BRL,18.86,3.422,3.403
58626,202403,CF,11,BBG,BS,SGA_RD,BRL,15.975,2.898,2.882
58627,202403,CF,11,BBG,BS,SGA_SALES,BRL,36.647,6.649,6.612
58628,202403,CF,11,BBG,BS,SGA_ADMIN,BRL,12.811,2.324,2.311
58629,202403,CF,11,BBG,BS,SGA_VAR,BRL,19.984,3.626,3.605
58630,202403,CF,11,BBG,BS,OTHER_OPINC,BRL,1.701,0.309,0.307
58631,202403,CF,11,BBG,BS,AR,BRL,599.415,108.753,108.141
58632,202403,CF,11,BBG,BS,AP,BRL,501.535,90.995,90.482
58633,202403,CF,11,BBG,BS,INVENTORY,BRL,686.955,124.636,123.934
58634,202403,CF,11,BBG,BS,CAPEX,BRL,21.91,3.975,3.953
58635,202403,CF,11,BBG,BS,IFCF,BRL,15.83,2.872,2.856
58636,202404,CF,11,BBG,BS,TGS,BRL,370.582,66.919,66.857
58637,202404,CF,11,BBG,BS,TNS,BRL,359.465,64.911,64.851
58638,202404,CF,11,BBG,BS,INT_SALES,BRL,11.117,2.008,2.006
58639,202404,CF,11,BBG,BS,STP_REGION,BRL,237.242,42.841,42.801
58640,202404,CF,11,BBG,BS,EBIT,BRL,17.186,3.103,3.101
58641,202404,CF,11,BBG,BS,SGA_RD,BRL,14.471,2.613,2.611
58642,202404,CF,11,BBG,BS,SGA_SALES,BRL,32.356,5.843,5.837
58643,202404,CF,11,BBG,BS,SGA_ADMIN,BRL,11.507,2.078,2.076
58644,202404,CF,11,BBG,BS,SGA_VAR,BRL,18.035,3.257,3.254
58645,202404,CF,11,BBG,BS,OTHER_OPINC,BRL,0.784,0.142,0.141
58646,202404,CF,11,BBG,BS,AR,BRL,532.848,96.22,96.132
58647,202404,CF,11,BBG,BS,AP,BRL,452.197,81.656,81.581
58648,202404,CF,11,BBG,BS,INVENTORY,BRL,615.767,111.193,111.091
58649,202404,CF,11,BBG,BS,CAPEX,BRL,19.855,3.585,3.582
58650,202404,CF,11,BBG,BS,IFCF,BRL,14.066,2.54,2.538
58651,202405,CF,11,BBG,BS,TGS,BRL,356.119,63.528,64.248
58652,202405,CF,11,BBG,BS,TNS,BRL,345.435,61.622,62.32
58653,202405,CF,11,BBG,BS,INT_SALES,BRL,10.684,1.906,1.927
58654,202405,CF,11,BBG,BS,STP_REGION,BRL,227.723,40.623,41.084
58655,202405,CF,11,BBG,BS,EBIT,BRL,16.426,2.93,2.963
58656,202405,CF,11,BBG,BS,SGA_RD,BRL,13.845,2.47,2.498
58657,202405,CF,11,BBG,BS,SGA_SALES,BRL,30.951,5.521,5.584
58658,202405,CF,11,BBG,BS,SGA_ADMIN,BRL,11.014,1.965,1.987
58659,202405,CF,11,BBG,BS,SGA_VAR,BRL,17.262,3.079,3.114
58660,202405,CF,11,BBG,BS,OTHER_OPINC,BRL,-0.907,-0.162,-0.164
58661,202405,CF,11,BBG,BS,AR,BRL,510.902,91.14,92.172
58662,202405,CF,11,BBG,BS,AP,BRL,435.354,77.663,78.543
58663,202405,CF,11,BBG,BS,INVENTORY,BRL,590.908,105.412,106.606
58664,202405,CF,11,BBG,BS,CAPEX,BRL,18.965,3.383,3.421
58665,202405,CF,11,BBG,BS,IFCF,BRL,10.259,1.83,1.851
58666,202406,CF,11,BBG,BS,TGS,BRL,381.551,67.678,68.836
58667,202406,CF,11,BBG,BS,TNS,BRL,370.104,65.648,66.771
58668,202406,CF,11,BBG,BS,INT_SALES,BRL,11.447,2.03,2.065
58669,202406,CF,11,BBG,BS,STP_REGION,BRL,244.352,43.342,44.084
58670,202406,CF,11,BBG,BS,EBIT,BRL,17.192,3.049,3.102
58671,202406,CF,11,BBG,BS,SGA_RD,BRL,14.784,2.622,2.667
58672,202406,CF,11,BBG,BS,SGA_SALES,BRL,33.33,5.912,6.013
58673,202406,CF,11,BBG,BS,SGA_ADMIN,BRL,11.781,2.09,2.126
58674,202406,CF,11,BBG,BS,SGA_VAR,BRL,18.436,3.27,3.326
58675,202406,CF,11,BBG,BS,OTHER_OPINC,BRL,-0.514,-0.091,-0.093
58676,202406,CF,11,BBG,BS,AR,BRL,549.06,97.391,99.056
58677,202406,CF,11,BBG,BS,AP,BRL,462.971,82.121,83.525
58678,202406,CF,11,BBG,BS,INVENTORY,BRL,631.385,111.993,113.909
58679,202406,CF,11,BBG,BS,CAPEX,BRL,20.189,3.581,3.642
58680,202406,CF,11,BBG,BS,IFCF,BRL,21.611,3.833,3.899
58681,202407,CF,11,BBG,BS,TGS,BRL,375.849,66.64,67.807
58682,202407,CF,11,BBG,BS,TNS,BRL,364.573,64.641,65.773
58683,202407,CF,11,BBG,BS,INT_SALES,BRL,11.275,1.999,2.034
58684,202407,CF,11,BBG,BS,STP_REGION,BRL,240.904,42.714,43.462
58685,202407,CF,11,BBG,BS,EBIT,BRL,16.995,3.013,3.066
58686,202407,CF,11,BBG,BS,SGA_RD,BRL,14.706,2.607,2.653
58687,202407,CF,11,BBG,BS,SGA_SALES,BRL,32.426,5.749,5.85
58688,202407,CF,11,BBG,BS,SGA_ADMIN,BRL,11.63,2.062,2.098
58689,202407,CF,11,BBG,BS,SGA_VAR,BRL,18.414,3.265,3.322
58690,202407,CF,11,BBG,BS,OTHER_OPINC,BRL,4.437,0.787,0.8
58691,202407,CF,11,BBG,BS,AR,BRL,541.953,96.091,97.774
58692,202407,CF,11,BBG,BS,AP,BRL,458.586,81.31,82.734
58693,202407,CF,11,BBG,BS,INVENTORY,BRL,624.411,110.711,112.651
58694,202407,CF,11,BBG,BS,CAPEX,BRL,19.591,3.474,3.534
58695,202407,CF,11,BBG,BS,IFCF,BRL,13.909,2.466,2.509
58696,202408,CF,11,BBG,BS,TGS,BRL,315.446,56.164,56.91
58697,202408,CF,11,BBG,BS,TNS,BRL,305.983,54.479,55.203
58698,202408,CF,11,BBG,BS,INT_SALES,BRL,9.463,1.685,1.707
58699,202408,CF,11,BBG,BS,STP_REGION,BRL,201.782,35.927,36.404
58700,202408,CF,11,BBG,BS,EBIT,BRL,15.147,2.697,2.733
58701,202408,CF,11,BBG,BS,SGA_RD,BRL,12.213,2.174,2.203
58702,202408,CF,11,BBG,BS,SGA_SALES,BRL,27.651,4.923,4.989
58703,202408,CF,11,BBG,BS,SGA_ADMIN,BRL,9.816,1.748,1.771
58704,202408,CF,11,BBG,BS,SGA_VAR,BRL,15.205,2.707,2.743
58705,202408,CF,11,BBG,BS,OTHER_OPINC,BRL,-0.348,-0.062,-0.063
58706,202408,CF,11,BBG,BS,AR,BRL,452.668,80.596,81.666
58707,202408,CF,11,BBG,BS,AP,BRL,381.742,67.968,68.871
58708,202408,CF,11,BBG,BS,INVENTORY,BRL,525.119,93.496,94.737
58709,202408,CF,11,BBG,BS,CAPEX,BRL,16.62,2.959,2.998
58710,202408,CF,11,BBG,BS,IFCF,BRL,13.823,2.461,2.494
58711,202409,CF,11,BBG,BS,TGS,BRL,388.468,69.863,70.084
58712,202409,CF,11,BBG,BS,TNS,BRL,376.814,67.767,67.981
58713,202409,CF,11,BBG,BS,INT_SALES,BRL,11.654,2.096,2.103
58714,202409,CF,11,BBG,BS,STP_REGION,BRL,248.921,44.767,44.908
58715,202409,CF,11,BBG,BS,EBIT,BRL,18.002,3.238,3.248
58716,202409,CF,11,BBG,BS,SGA_RD,BRL,15.153,2.725,2.734
58717,202409,CF,11,BBG,BS,SGA_SALES,BRL,33.783,6.076,6.095
58718,202409,CF,11,BBG,BS,SGA_ADMIN,BRL,12.027,2.163,2.17
58719,202409,CF,11,BBG,BS,SGA_VAR,BRL,18.936,3.406,3.416
58720,202409,CF,11,BBG,BS,OTHER_OPINC,BRL,-1.685,-0.303,-0.304
58721,202409,CF,11,BBG,BS,AR,BRL,558.27,100.401,100.718
58722,202409,CF,11,BBG,BS,AP,BRL,471.617,84.817,85.085
58723,202409,CF,11,BBG,BS,INVENTORY,BRL,649.008,116.72,117.088
58724,202409,CF,11,BBG,BS,CAPEX,BRL,20.405,3.67,3.681
58725,202409,CF,11,BBG,BS,IFCF,BRL,11.0,1.978,1.984
58726,202410,CF,11,BBG,BS,TGS,BRL,407.18,73.114,73.46
58727,202410,CF,11,BBG,BS,TNS,BRL,394.964,70.921,71.256
58728,202410,CF,11,BBG,BS,INT_SALES,BRL,12.215,2.193,2.204
58729,202410,CF,11,BBG,BS,STP_REGION,BRL,260.691,46.81,47.032
58730,202410,CF,11,BBG,BS,EBIT,BRL,18.398,3.304,3.319
58731,202410,CF,11,BBG,BS,SGA_RD,BRL,15.811,2.839,2.852
58732,202410,CF,11,BBG,BS,SGA_SALES,BRL,35.418,6.36,6.39
58733,202410,CF,11,BBG,BS,SGA_ADMIN,BRL,12.566,2.256,2.267
58734,202410,CF,11,BBG,BS,SGA_VAR,BRL,19.779,3.551,3.568
58735,202410,CF,11,BBG,BS,OTHER_OPINC,BRL,1.971,0.354,0.356
58736,202410,CF,11,BBG,BS,AR,BRL,583.892,104.845,105.341
58737,202410,CF,11,BBG,BS,AP,BRL,493.149,88.551,88.969
58738,202410,CF,11,BBG,BS,INVENTORY,BRL,671.43,120.563,121.133
58739,202410,CF,11,BBG,BS,CAPEX,BRL,29.649,5.324,5.349
58740,202410,CF,11,BBG,BS,IFCF,BRL,19.48,3.498,3.514
58741,202411,CF,11,BBG,BS,TGS,BRL,373.728,67.21,67.425
58742,202411,CF,11,BBG,BS,TNS,BRL,362.516,65.194,65.402
58743,202411,CF,11,BBG,BS,INT_SALES,BRL,11.212,2.016,2.023
58744,202411,CF,11,BBG,BS,STP_REGION,BRL,239.299,43.035,43.172
58745,202411,CF,11,BBG,BS,EBIT,BRL,16.574,2.981,2.99
58746,202411,CF,11,BBG,BS,SGA_RD,BRL,14.478,2.604,2.612
58747,202411,CF,11,BBG,BS,SGA_SALES,BRL,32.827,5.904,5.922
58748,202411,CF,11,BBG,BS,SGA_ADMIN,BRL,11.567,2.08,2.087
58749,202411,CF,11,BBG,BS,SGA_VAR,BRL,18.318,3.294,3.305
58750,202411,CF,11,BBG,BS,OTHER_OPINC,BRL,0.162,0.029,0.029
58751,202411,CF,11,BBG,BS,AR,BRL,535.214,96.251,96.558
58752,202411,CF,11,BBG,BS,AP,BRL,452.526,81.381,81.641
58753,202411,CF,11,BBG,BS,INVENTORY,BRL,615.83,110.749,111.103
58754,202411,CF,11,BBG,BS,CAPEX,BRL,26.972,4.851,4.866
58755,202411,CF,11,BBG,BS,IFCF,BRL,8.275,1.488,1.493
58756,202412,CF,11,BBG,BS,TGS,BRL,359.001,63.536,64.768
58757,202412,CF,11,BBG,BS,TNS,BRL,348.231,61.629,62.825
58758,202412,CF,11,BBG,BS,INT_SALES,BRL,10.77,1.906,1.943
58759,202412,CF,11,BBG,BS,STP_REGION,BRL,229.776,40.665,41.454
58760,202412,CF,11,BBG,BS,EBIT,BRL,16.612,2.94,2.997
58761,202412,CF,11,BBG,BS,SGA_RD,BRL,13.854,2.452,2.499
58762,202412,CF,11,BBG,BS,SGA_SALES,BRL,31.666,5.604,5.713
58763,202412,CF,11,BBG,BS,SGA_ADMIN,BRL,11.198,1.982,2.02
58764,202412,CF,11,BBG,BS,SGA_VAR,BRL,17.386,3.077,3.137
58765,202412,CF,11,BBG,BS,OTHER_OPINC,BRL,1.449,0.256,0.261
58766,202412,CF,11,BBG,BS,AR,BRL,514.373,91.033,92.799
58767,202412,CF,11,BBG,BS,AP,BRL,436.118,77.184,78.68
58768,202412,CF,11,BBG,BS,INVENTORY,BRL,595.241,105.345,107.388
58769,202412,CF,11,BBG,BS,CAPEX,BRL,25.967,4.596,4.685
58770,202412,CF,11,BBG,BS,IFCF,BRL,4.636,0.82,0.836
58771,202401,CF,12,BBG,PT,TGS,CNY,1173.579,153.72,153.72
58772,202401,CF,12,BBG,PT,TNS,CNY,1138.372,149.109,149.109
58773,202401,CF,12,BBG,PT,INT_SALES,CNY,35.207,4.612,4.612
58774,202401,CF,12,BBG,PT,STP_REGION,CNY,752.386,98.551,98.551
58775,202401,CF,12,BBG,PT,EBIT,CNY,53.184,6.966,6.966
58776,202401,CF,12,BBG,PT,SGA_RD,CNY,45.712,5.988,5.988
58777,202401,CF,12,BBG,PT,SGA_SALES,CNY,102.081,13.371,13.371
58778,202401,CF,12,BBG,PT,SGA_ADMIN,CNY,36.612,4.796,4.796
58779,202401,CF,12,BBG,PT,SGA_VAR,CNY,57.4,7.519,7.519
58780,202401,CF,12,BBG,PT,OTHER_OPINC,CNY,-10.107,-1.324,-1.324
58781,202401,CF,12,BBG,PT,AR,CNY,1685.409,220.762,220.762
58782,202401,CF,12,BBG,PT,AP,CNY,1415.335,185.387,185.387
58783,202401,CF,12,BBG,PT,INVENTORY,CNY,1959.048,256.605,256.605
58784,202401,CF,12,BBG,PT,CAPEX,CNY,53.053,6.949,6.949
58785,202401,CF,12,BBG,PT,IFCF,CNY,67.603,8.855,8.855
58786,202402,CF,12,BBG,PT,TGS,CNY,1061.933,140.467,139.097
58787,202402,CF,12,BBG,PT,TNS,CNY,1030.075,136.253,134.924
58788,202402,CF,12,BBG,PT,INT_SALES,CNY,31.858,4.214,4.173
58789,202402,CF,12,BBG,PT,STP_REGION,CNY,679.629,89.898,89.021
58790,202402,CF,12,BBG,PT,EBIT,CNY,47.835,6.327,6.266
58791,202402,CF,12,BBG,PT,SGA_RD,CNY,41.317,5.465,5.412
58792,202402,CF,12,BBG,PT,SGA_SALES,CNY,92.524,12.239,12.119
58793,202402,CF,12,BBG,PT,SGA_ADMIN,CNY,33.31,4.406,4.363
58794,202402,CF,12,BBG,PT,SGA_VAR,CNY,51.528,6.816,6.749
58795,202402,CF,12,BBG,PT,OTHER_OPINC,CNY,3.215,0.425,0.421
58796,202402,CF,12,BBG,PT,AR,CNY,1533.247,202.81,200.831
58797,202402,CF,12,BBG,PT,AP,CNY,1284.476,169.904,168.246
58798,202402,CF,12,BBG,PT,INVENTORY,CNY,1759.996,232.804,230.532
58799,202402,CF,12,BBG,PT,CAPEX,CNY,48.215,6.378,6.315
58800,202402,CF,12,BBG,PT,IFCF,CNY,79.258,10.484,10.381
58801,202403,CF,12,BBG,PT,TGS,CNY,1231.684,161.825,161.331
58802,202403,CF,12,BBG,PT,TNS,CNY,1194.734,156.97,156.491
58803,202403,CF,12,BBG,PT,INT_SALES,CNY,36.951,4.855,4.84
58804,202403,CF,12,BBG,PT,STP_REGION,CNY,788.336,103.576,103.26
58805,202403,CF,12,BBG,PT,EBIT,CNY,54.678,7.184,7.162
58806,202403,CF,12,BBG,PT,SGA_RD,CNY,47.393,6.227,6.208
58807,202403,CF,12,BBG,PT,SGA_SALES,CNY,107.178,14.082,14.039
58808,202403,CF,12,BBG,PT,SGA_ADMIN,CNY,37.999,4.993,4.977
58809,202403,CF,12,BBG,PT,SGA_VAR,CNY,60.795,7.988,7.963
58810,202403,CF,12,BBG,PT,OTHER_OPINC,CNY,2.924,0.384,0.383
58811,202403,CF,12,BBG,PT,AR,CNY,1770.05,232.559,231.849
58812,202403,CF,12,BBG,PT,AP,CNY,1490.532,195.834,195.236
58813,202403,CF,12,BBG,PT,INVENTORY,CNY,2054.444,269.924,269.1
58814,202403,CF,12,BBG,PT,CAPEX,CNY,66.126,8.688,8.662
58815,202403,CF,12,BBG,PT,IFCF,CNY,-3.103,-0.408,-0.406
58816,202404,CF,12,BBG,PT,TGS,CNY,1053.618,139.548,138.007
58817,202404,CF,12,BBG,PT,TNS,CNY,1022.009,135.362,133.867
58818,202404,CF,12,BBG,PT,INT_SALES,CNY,31.609,4.186,4.14
58819,202404,CF,12,BBG,PT,STP_REGION,CNY,674.721,89.365,88.378
58820,202404,CF,12,BBG,PT,EBIT,CNY,47.583,6.302,6.233
58821,202404,CF,12,BBG,PT,SGA_RD,CNY,40.676,5.387,5.328
58822,202404,CF,12,BBG,PT,SGA_SALES,CNY,92.583,12.262,12.127
58823,202404,CF,12,BBG,PT,SGA_ADMIN,CNY,32.745,4.337,4.289
58824,202404,CF,12,BBG,PT,SGA_VAR,CNY,51.235,6.786,6.711
58825,202404,CF,12,BBG,PT,OTHER_OPINC,CNY,-0.82,-0.109,-0.107
58826,202404,CF,12,BBG,PT,AR,CNY,1517.256,200.956,198.737
58827,202404,CF,12,BBG,PT,AP,CNY,1275.914,168.991,167.125
58828,202404,CF,12,BBG,PT,INVENTORY,CNY,1740.2,230.484,227.939
58829,202404,CF,12,BBG,PT,CAPEX,CNY,56.965,7.545,7.461
58830,202404,CF,12,BBG,PT,IFCF,CNY,44.275,5.864,5.799
58831,202405,CF,12,BBG,PT,TGS,CNY,1075.608,142.559,140.888
58832,202405,CF,12,BBG,PT,TNS,CNY,1043.34,138.282,136.661
58833,202405,CF,12,BBG,PT,INT_SALES,CNY,32.268,4.277,4.227
58834,202405,CF,12,BBG,PT,STP_REGION,CNY,689.43,91.376,90.305
58835,202405,CF,12,BBG,PT,EBIT,CNY,47.977,6.359,6.284
58836,202405,CF,12,BBG,PT,SGA_RD,CNY,41.847,5.546,5.481
58837,202405,CF,12,BBG,PT,SGA_SALES,CNY,95.065,12.6,12.452
58838,202405,CF,12,BBG,PT,SGA_ADMIN,CNY,33.446,4.433,4.381
58839,202405,CF,12,BBG,PT,SGA_VAR,CNY,52.41,6.946,6.865
58840,202405,CF,12,BBG,PT,OTHER_OPINC,CNY,-3.06,-0.406,-0.401
58841,202405,CF,12,BBG,PT,AR,CNY,1544.315,204.681,202.281
58842,202405,CF,12,BBG,PT,AP,CNY,1300.699,172.392,170.371
58843,202405,CF,12,BBG,PT,INVENTORY,CNY,1788.438,237.036,234.257
58844,202405,CF,12,BBG,PT,CAPEX,CNY,57.065,7.563,7.475
58845,202405,CF,12,BBG,PT,IFCF,CNY,94.55,12.531,12.385
58846,202406,CF,12,BBG,PT,TGS,CNY,1206.645,160.302,158.052
58847,202406,CF,12,BBG,PT,TNS,CNY,1170.445,155.493,153.31
58848,202406,CF,12,BBG,PT,INT_SALES,CNY,36.199,4.809,4.742
58849,202406,CF,12,BBG,PT,STP_REGION,CNY,772.843,102.672,101.23
58850,202406,CF,12,BBG,PT,EBIT,CNY,54.647,7.26,7.158
58851,202406,CF,12,BBG,PT,SGA_RD,CNY,46.775,6.214,6.127
58852,202406,CF,12,BBG,PT,SGA_SALES,CNY,106.155,14.103,13.905
58853,202406,CF,12,BBG,PT,SGA_ADMIN,CNY,37.51,4.983,4.913
58854,202406,CF,12,BBG,PT,SGA_VAR,CNY,58.492,7.771,7.661
58855,202406,CF,12,BBG,PT,OTHER_OPINC,CNY,5.635,0.749,0.738
58856,202406,CF,12,BBG,PT,AR,CNY,1739.11,231.04,227.796
58857,202406,CF,12,BBG,PT,AP,CNY,1463.69,194.451,191.72
58858,202406,CF,12,BBG,PT,INVENTORY,CNY,2003.042,266.104,262.367
58859,202406,CF,12,BBG,PT,CAPEX,CNY,65.222,8.665,8.543
58860,202406,CF,12,BBG,PT,IFCF,CNY,26.912,3.575,3.525
58861,202407,CF,12,BBG,PT,TGS,CNY,1035.262,137.408,135.603
58862,202407,CF,12,BBG,PT,TNS,CNY,1004.204,133.286,131.535
58863,202407,CF,12,BBG,PT,INT_SALES,CNY,31.058,4.122,4.068
58864,202407,CF,12,BBG,PT,STP_REGION,CNY,662.344,87.912,86.757
58865,202407,CF,12,BBG,PT,EBIT,CNY,46.809,6.213,6.131
58866,202407,CF,12,BBG,PT,SGA_RD,CNY,40.114,5.324,5.254
58867,202407,CF,12,BBG,PT,SGA_SALES,CNY,89.904,11.933,11.776
58868,202407,CF,12,BBG,PT,SGA_ADMIN,CNY,31.922,4.237,4.181
58869,202407,CF,12,BBG,PT,SGA_VAR,CNY,49.491,6.569,6.483
58870,202407,CF,12,BBG,PT,OTHER_OPINC,CNY,-0.508,-0.067,-0.067
58871,202407,CF,12,BBG,PT,AR,CNY,1479.914,196.426,193.846
58872,202407,CF,12,BBG,PT,AP,CNY,1253.762,166.409,164.223
58873,202407,CF,12,BBG,PT,INVENTORY,CNY,1718.108,228.041,225.045
58874,202407,CF,12,BBG,PT,CAPEX,CNY,55.482,7.364,7.267
58875,202407,CF,12,BBG,PT,IFCF,CNY,12.119,1.609,1.587
58876,202408,CF,12,BBG,PT,TGS,CNY,946.309,124.785,123.952
58877,202408,CF,12,BBG,PT,TNS,CNY,917.919,121.042,120.233
58878,202408,CF,12,BBG,PT,INT_SALES,CNY,28.389,3.744,3.719
58879,202408,CF,12,BBG,PT,STP_REGION,CNY,606.153,79.931,79.397
58880,202408,CF,12,BBG,PT,EBIT,CNY,43.053,5.677,5.639
58881,202408,CF,12,BBG,PT,SGA_RD,CNY,36.378,4.797,4.765
58882,202408,CF,12,BBG,PT,SGA_SALES,CNY,82.957,10.939,10.866
58883,202408,CF,12,BBG,PT,SGA_ADMIN,CNY,29.463,3.885,3.859
58884,202408,CF,12,BBG,PT,SGA_VAR,CNY,46.011,6.067,6.027
58885,202408,CF,12,BBG,PT,OTHER_OPINC,CNY,2.46,0.324,0.322
58886,202408,CF,12,BBG,PT,AR,CNY,1352.268,178.317,177.126
58887,202408,CF,12,BBG,PT,AP,CNY,1154.453,152.232,151.215
58888,202408,CF,12,BBG,PT,INVENTORY,CNY,1556.97,205.31,203.939
58889,202408,CF,12,BBG,PT,CAPEX,CNY,50.471,6.655,6.611
58890,202408,CF,12,BBG,PT,IFCF,CNY,77.285,10.191,10.123
58891,202409,CF,12,BBG,PT,TGS,CNY,1192.272,156.421,156.169
58892,202409,CF,12,BBG,PT,TNS,CNY,1156.504,151.728,151.484
58893,202409,CF,12,BBG,PT,INT_SALES,CNY,35.768,4.693,4.685
58894,202409,CF,12,BBG,PT,STP_REGION,CNY,761.829,99.949,99.788
58895,202409,CF,12,BBG,PT,EBIT,CNY,54.243,7.116,7.105
58896,202409,CF,12,BBG,PT,SGA_RD,CNY,46.476,6.097,6.088
58897,202409,CF,12,BBG,PT,SGA_SALES,CNY,104.482,13.708,13.685
58898,202409,CF,12,BBG,PT,SGA_ADMIN,CNY,36.987,4.853,4.845
58899,202409,CF,12,BBG,PT,SGA_VAR,CNY,57.756,7.577,7.565
58900,202409,CF,12,BBG,PT,OTHER_OPINC,CNY,-1.467,-0.193,-0.192
58901,202409,CF,12,BBG,PT,AR,CNY,1709.559,224.287,223.925
58902,202409,CF,12,BBG,PT,AP,CNY,1444.049,189.453,189.148
