fact_id,period_id,scenario_code,entity_id,sector_code,division_code,hc_state_direct,hc_state_indirect,hc_avg_direct,hc_avg_indirect,pc_fte_direct,pc_fte_indirect
3123,202307,ACT,4,BBG,PT,4826.1,2598.7,4811.7,2590.9,4474.9,2409.5
3124,202308,ACT,4,BBG,PT,4825.8,2598.5,4811.3,2590.7,4474.5,2409.3
3125,202309,ACT,4,BBG,PT,4802.1,2585.8,4787.7,2578.0,4452.6,2397.5
3126,202310,ACT,4,BBG,PT,4837.5,2604.8,4823.0,2597.0,4485.4,2415.2
3127,202311,ACT,4,BBG,PT,4858.6,2616.1,4844.0,2608.3,4504.9,2425.7
3128,202312,ACT,4,BBG,PT,4857.3,2615.5,4842.8,2607.6,4503.8,2425.1
3129,202401,ACT,4,BBG,PT,4870.1,2622.4,4855.5,2614.5,4515.6,2431.5
3130,202402,ACT,4,BBG,PT,4867.3,2620.8,4852.7,2613.0,4513.0,2430.1
3131,202403,ACT,4,BBG,PT,4834.9,2603.4,4820.4,2595.6,4483.0,2413.9
3132,202404,ACT,4,BBG,PT,4837.8,2605.0,4823.3,2597.1,4485.6,2415.3
3133,202405,ACT,4,BBG,PT,4808.7,2589.3,4794.2,2581.5,4458.6,2400.8
3134,202401,CF,4,BBG,PT,4835.5,2603.8,4821.0,2595.9,4483.6,2414.2
3135,202402,CF,4,BBG,PT,4831.1,2601.4,4816.7,2593.6,4479.5,2412.0
3136,202403,CF,4,BBG,PT,4826.8,2599.0,4812.3,2591.2,4475.4,2409.8
3137,202404,CF,4,BBG,PT,4822.4,2596.7,4807.9,2588.9,4471.3,2407.6
3138,202405,CF,4,BBG,PT,4818.0,2594.3,4803.5,2586.5,4467.3,2405.4
3139,202406,CF,4,BBG,PT,4813.6,2591.9,4799.1,2584.1,4463.2,2403.3
3140,202407,CF,4,BBG,PT,4809.2,2589.6,4794.7,2581.8,4459.1,2401.1
3141,202408,CF,4,BBG,PT,4804.8,2587.2,4790.4,2579.4,4455.0,2398.9
3142,202409,CF,4,BBG,PT,4800.4,2584.8,4786.0,2577.1,4451.0,2396.7
3143,202410,CF,4,BBG,PT,4796.0,2582.5,4781.6,2574.7,4446.9,2394.5
3144,202411,CF,4,BBG,PT,4791.6,2580.1,4777.2,2572.3,4442.8,2392.3
3145,202412,CF,4,BBG,PT,4787.2,2577.7,4772.8,2570.0,4438.7,2390.1
3146,202401,BP,4,BBG,PT,4835.5,2603.8,4821.0,2595.9,4483.6,2414.2
3147,202402,BP,4,BBG,PT,4833.8,2602.8,4819.3,2595.0,4481.9,2413.4
3148,202403,BP,4,BBG,PT,4832.0,2601.9,4817.5,2594.1,4480.3,2412.5
3149,202404,BP,4,BBG,PT,4830.3,2600.9,4815.8,2593.1,4478.7,2411.6
3150,202405,BP,4,BBG,PT,4828.5,2600.0,4814.0,2592.2,4477.0,2410.7
3151,202406,BP,4,BBG,PT,4826.8,2599.0,4812.3,2591.2,4475.4,2409.8
3152,202407,BP,4,BBG,PT,4825.0,2598.1,4810.5,2590.3,4473.8,2409.0
3153,202408,BP,4,BBG,PT,4823.2,2597.1,4808.8,2589.3,4472.2,2408.1
3154,202409,BP,4,BBG,PT,4821.5,2596.2,4807.0,2588.4,4470.5,2407.2
3155,202410,BP,4,BBG,PT,4819.7,2595.2,4805.3,2587.4,4468.9,2406.3
3156,202411,BP,4,BBG,PT,4818.0,2594.3,4803.5,2586.5,4467.3,2405.4
3157,202412,BP,4,BBG,PT,4816.2,2593.3,4801.8,2585.6,4465.6,2404.6
3158,202301,ACT,4,BBG,BS,6549.0,3526.4,6529.3,3515.8,6072.3,3269.7
3159,202302,ACT,4,BBG,BS,6526.4,3514.2,6506.8,3503.7,6051.3,3258.4
3160,202303,ACT,4,BBG,BS,6518.3,3509.9,6498.8,3499.3,6043.8,3254.4
3161,202304,ACT,4,BBG,BS,6542.1,3522.7,6522.5,3512.1,6065.9,3266.3
3162,202305,ACT,4,BBG,BS,6542.5,3522.9,6522.8,3512.3,6066.2,3266.4
3163,202306,ACT,4,BBG,BS,6549.2,3526.5,6529.6,3515.9,6072.5,3269.8
3164,202307,ACT,4,BBG,BS,6522.3,3512.0,6502.8,3501.5,6047.6,3256.4
3165,202308,ACT,4,BBG,BS,6571.7,3538.6,6552.0,3528.0,6093.4,3281.1
3166,202309,ACT,4,BBG,BS,6565.9,3535.5,6546.2,3524.9,6088.0,3278.1
3167,202310,ACT,4,BBG,BS,6556.8,3530.6,6537.1,3520.0,6079.5,3273.6
3168,202311,ACT,4,BBG,BS,6555.1,3529.7,6535.4,3519.1,6078.0,3272.7
3169,202312,ACT,4,BBG,BS,6603.4,3555.7,6583.6,3545.0,6122.8,3296.9
3170,202401,ACT,4,BBG,BS,6550.7,3527.3,6531.0,3516.7,6073.8,3270.5
3171,202402,ACT,4,BBG,BS,6537.9,3520.4,6518.3,3509.8,6062.0,3264.1
3172,202403,ACT,4,BBG,BS,6558.5,3531.5,6538.9,3520.9,6081.1,3274.5
3173,202404,ACT,4,BBG,BS,6488.8,3494.0,6469.4,3483.5,6016.5,3239.7
3174,202405,ACT,4,BBG,BS,6536.7,3519.8,6517.1,3509.2,6060.9,3263.6
3175,202401,CF,4,BBG,BS,6551.5,3527.7,6531.8,3517.1,6074.6,3270.9
3176,202402,CF,4,BBG,BS,6545.5,3524.5,6525.9,3513.9,6069.1,3268.0
3177,202403,CF,4,BBG,BS,6539.6,3521.3,6520.0,3510.7,6063.6,3265.0
3178,202404,CF,4,BBG,BS,6533.6,3518.1,6514.0,3507.6,6058.0,3262.0
3179,202405,CF,4,BBG,BS,6527.7,3514.9,6508.1,3504.4,6052.5,3259.0
3180,202406,CF,4,BBG,BS,6521.7,3511.7,6502.1,3501.2,6047.0,3256.1
3181,202407,CF,4,BBG,BS,6515.8,3508.5,6496.2,3498.0,6041.5,3253.1
3182,202408,CF,4,BBG,BS,6509.8,3505.3,6490.3,3494.8,6036.0,3250.1
3183,202409,CF,4,BBG,BS,6503.8,3502.1,6484.3,3491.6,6030.4,3247.2
3184,202410,CF,4,BBG,BS,6497.9,3498.9,6478.4,3488.4,6024.9,3244.2
3185,202411,CF,4,BBG,BS,6491.9,3495.7,6472.5,3485.2,6019.4,3241.2
3186,202412,CF,4,BBG,BS,6486.0,3492.4,6466.5,3482.0,6013.9,3238.2
3187,202401,BP,4,BBG,BS,6551.5,3527.7,6531.8,3517.1,6074.6,3270.9
3188,202402,BP,4,BBG,BS,6549.1,3526.4,6529.5,3515.9,6072.4,3269.8
3189,202403,BP,4,BBG,BS,6546.7,3525.2,6527.1,3514.6,6070.2,3268.6
3190,202404,BP,4,BBG,BS,6544.3,3523.9,6524.7,3513.3,6068.0,3267.4
3191,202405,BP,4,BBG,BS,6542.0,3522.6,6522.3,3512.0,6065.8,3266.2
3192,202406,BP,4,BBG,BS,6539.6,3521.3,6520.0,3510.7,6063.6,3265.0
3193,202407,BP,4,BBG,BS,6537.2,3520.0,6517.6,3509.5,6061.4,3263.8
3194,202408,BP,4,BBG,BS,6534.8,3518.7,6515.2,3508.2,6059.1,3262.6
3195,202409,BP,4,BBG,BS,6532.4,3517.5,6512.8,3506.9,6056.9,3261.4
3196,202410,BP,4,BBG,BS,6530.1,3516.2,6510.5,3505.6,6054.7,3260.2
3197,202411,BP,4,BBG,BS,6527.7,3514.9,6508.1,3504.4,6052.5,3259.0
3198,202412,BP,4,BBG,BS,6525.3,3513.6,6505.7,3503.1,6050.3,3257.9
3199,202301,ACT,11,BBG,PT,1812.5,976.0,1807.1,973.0,1680.6,904.9
3200,202302,ACT,11,BBG,PT,1810.7,975.0,1805.3,972.1,1678.9,904.0
3201,202303,ACT,11,BBG,PT,1811.8,975.6,1806.4,972.7,1680.0,904.6
3202,202304,ACT,11,BBG,PT,1822.7,981.5,1817.3,978.5,1690.0,910.0
3203,202305,ACT,11,BBG,PT,1825.0,982.7,1819.6,979.8,1692.2,911.2
3204,202306,ACT,11,BBG,PT,1827.5,984.1,1822.0,981.1,1694.5,912.4
3205,202307,ACT,11,BBG,PT,1800.5,969.5,1795.1,966.6,1669.4,898.9
3206,202308,ACT,11,BBG,PT,1802.7,970.7,1797.3,967.8,1671.5,900.0
3207,202309,ACT,11,BBG,PT,1810.8,975.1,1805.4,972.1,1679.0,904.1
3208,202310,ACT,11,BBG,PT,1815.0,977.3,1809.6,974.4,1682.9,906.2
3209,202311,ACT,11,BBG,PT,1808.9,974.0,1803.5,971.1,1677.2,903.1
3210,202312,ACT,11,BBG,PT,1817.3,978.5,1811.8,975.6,1685.0,907.3
3211,202401,ACT,11,BBG,PT,1808.5,973.8,1803.1,970.9,1676.9,902.9
3212,202402,ACT,11,BBG,PT,1815.4,977.5,1810.0,974.6,1683.3,906.4
3213,202403,ACT,11,BBG,PT,1818.1,979.0,1812.7,976.1,1685.8,907.7
3214,202404,ACT,11,BBG,PT,1806.3,972.6,1800.8,969.7,1674.8,901.8
3215,202405,ACT,11,BBG,PT,1812.2,975.8,1806.8,972.9,1680.3,904.8
3216,202401,CF,11,BBG,PT,1812.1,975.7,1806.7,972.8,1680.2,904.7
3217,202402,CF,11,BBG,PT,1810.5,974.9,1805.0,971.9,1678.7,903.9
3218,202403,CF,11,BBG,PT,1808.8,974.0,1803.4,971.1,1677.1,903.1
3219,202404,CF,11,BBG,PT,1807.2,973.1,1801.7,970.2,1675.6,902.3
3220,202405,CF,11,BBG,PT,1805.5,972.2,1800.1,969.3,1674.1,901.4
3221,202406,CF,11,BBG,PT,1803.9,971.3,1798.5,968.4,1672.6,900.6
3222,202407,CF,11,BBG,PT,1802.2,970.4,1796.8,967.5,1671.0,899.8
3223,202408,CF,11,BBG,PT,1800.6,969.5,1795.2,966.6,1669.5,899.0
3224,202409,CF,11,BBG,PT,1798.9,968.7,1793.5,965.7,1668.0,898.1
3225,202410,CF,11,BBG,PT,1797.3,967.8,1791.9,964.9,1666.5,897.3
3226,202411,CF,11,BBG,PT,1795.6,966.9,1790.2,964.0,1664.9,896.5
3227,202412,CF,11,BBG,PT,1794.0,966.0,1788.6,963.1,1663.4,895.7
3228,202401,BP,11,BBG,PT,1812.1,975.7,1806.7,972.8,1680.2,904.7
3229,202402,BP,11,BBG,PT,1811.4,975.4,1806.0,972.5,1679.6,904.4
3230,202403,BP,11,BBG,PT,1810.8,975.0,1805.4,972.1,1679.0,904.1
3231,202404,BP,11,BBG,PT,1810.1,974.7,1804.7,971.8,1678.4,903.7
3232,202405,BP,11,BBG,PT,1809.5,974.3,1804.0,971.4,1677.8,903.4
3233,202406,BP,11,BBG,PT,1808.8,974.0,1803.4,971.1,1677.1,903.1
3234,202407,BP,11,BBG,PT,1808.2,973.6,1802.7,970.7,1676.5,902.7
3235,202408,BP,11,BBG,PT,1807.5,973.3,1802.1,970.3,1675.9,902.4
3236,202409,BP,11,BBG,PT,1806.8,972.9,1801.4,970.0,1675.3,902.1
3237,202410,BP,11,BBG,PT,1806.2,972.6,1800.8,969.6,1674.7,901.8
3238,202411,BP,11,BBG,PT,1805.5,972.2,1800.1,969.3,1674.1,901.4
3239,202412,BP,11,BBG,PT,1804.9,971.8,1799.4,968.9,1673.5,901.1
3240,202301,ACT,11,BBG,BS,2936.1,1581.0,2927.3,1576.2,2722.4,1465.9
3241,202302,ACT,11,BBG,BS,2934.0,1579.9,2925.2,1575.1,2720.5,1464.9
3242,202303,ACT,11,BBG,BS,2935.2,1580.5,2926.4,1575.7,2721.5,1465.4
3243,202304,ACT,11,BBG,BS,2914.9,1569.6,2906.2,1564.9,2702.7,1455.3
3244,202305,ACT,11,BBG,BS,2926.3,1575.7,2917.5,1571.0,2713.3,1461.0
3245,202306,ACT,11,BBG,BS,2960.1,1593.9,2951.2,1589.1,2744.7,1477.9
3246,202307,ACT,11,BBG,BS,2940.1,1583.1,2931.3,1578.4,2726.1,1467.9
3247,202308,ACT,11,BBG,BS,2954.7,1591.0,2945.9,1586.2,2739.7,1475.2
3248,202309,ACT,11,BBG,BS,2936.1,1581.0,2927.3,1576.2,2722.4,1465.9
3249,202310,ACT,11,BBG,BS,2935.9,1580.9,2927.1,1576.1,2722.2,1465.8
3250,202311,ACT,11,BBG,BS,2955.5,1591.4,2946.7,1586.7,2740.4,1475.6
3251,202312,ACT,11,BBG,BS,2935.5,1580.6,2926.7,1575.9,2721.8,1465.6
3252,202401,ACT,11,BBG,BS,2936.3,1581.1,2927.5,1576.3,2722.6,1466.0
3253,202402,ACT,11,BBG,BS,2929.3,1577.3,2920.5,1572.6,2716.1,1462.5
3254,202403,ACT,11,BBG,BS,2948.2,1587.5,2939.3,1582.7,2733.6,1471.9
3255,202404,ACT,11,BBG,BS,2923.8,1574.4,2915.1,1569.6,2711.0,1459.8
3256,202405,ACT,11,BBG,BS,2941.0,1583.6,2932.2,1578.9,2726.9,1468.4
3257,202401,CF,11,BBG,BS,2937.6,1581.8,2928.8,1577.0,2723.7,1466.6
3258,202402,CF,11,BBG,BS,2934.9,1580.3,2926.1,1575.6,2721.3,1465.3
3259,202403,CF,11,BBG,BS,2932.2,1578.9,2923.4,1574.2,2718.8,1464.0
3260,202404,CF,11,BBG,BS,2929.6,1577.5,2920.8,1572.7,2716.3,1462.6
3261,202405,CF,11,BBG,BS,2926.9,1576.0,2918.1,1571.3,2713.8,1461.3
3262,202406,CF,11,BBG,BS,2924.2,1574.6,2915.4,1569.9,2711.4,1460.0
3263,202407,CF,11,BBG,BS,2921.5,1573.1,2912.8,1568.4,2708.9,1458.6
3264,202408,CF,11,BBG,BS,2918.9,1571.7,2910.1,1567.0,2706.4,1457.3
3265,202409,CF,11,BBG,BS,2916.2,1570.3,2907.5,1565.6,2703.9,1456.0
3266,202410,CF,11,BBG,BS,2913.5,1568.8,2904.8,1564.1,2701.5,1454.6
3267,202411,CF,11,BBG,BS,2910.9,1567.4,2902.1,1562.7,2699.0,1453.3
3268,202412,CF,11,BBG,BS,2908.2,1566.0,2899.5,1561.3,2696.5,1452.0
3269,202401,BP,11,BBG,BS,2937.6,1581.8,2928.8,1577.0,2723.7,1466.6
3270,202402,BP,11,BBG,BS,2936.5,1581.2,2927.7,1576.4,2722.8,1466.1
3271,202403,BP,11,BBG,BS,2935.4,1580.6,2926.6,1575.9,2721.8,1465.6
3272,202404,BP,11,BBG,BS,2934.4,1580.0,2925.6,1575.3,2720.8,1465.0
3273,202405,BP,11,BBG,BS,2933.3,1579.5,2924.5,1574.7,2719.8,1464.5
3274,202406,BP,11,BBG,BS,2932.2,1578.9,2923.4,1574.2,2718.8,1464.0
3275,202407,BP,11,BBG,BS,2931.2,1578.3,2922.4,1573.6,2717.8,1463.4
3276,202408,BP,11,BBG,BS,2930.1,1577.7,2921.3,1573.0,2716.8,1462.9
3277,202409,BP,11,BBG,BS,2929.0,1577.2,2920.2,1572.4,2715.8,1462.4
3278,202410,BP,11,BBG,BS,2928.0,1576.6,2919.2,1571.9,2714.8,1461.8
3279,202411,BP,11,BBG,BS,2926.9,1576.0,2918.1,1571.3,2713.8,1461.3
3280,202412,BP,11,BBG,BS,2925.8,1575.4,2917.0,1570.7,2712.8,1460.8
3281,202301,ACT,12,BBG,PT,6114.4,3292.4,6096.0,3282.5,5669.3,3052.7
3282,202302,ACT,12,BBG,PT,6130.2,3300.9,6111.8,3291.0,5684.0,3060.6
3283,202303,ACT,12,BBG,PT,6062.8,3264.6,6044.6,3254.8,5621.5,3027.0
3284,202304,ACT,12,BBG,PT,6127.5,3299.4,6109.1,3289.5,5681.5,3059.3
3285,202305,ACT,12,BBG,PT,6078.9,3273.2,6060.6,3263.4,5636.4,3035.0
3286,202306,ACT,12,BBG,PT,6103.7,3286.6,6085.4,3276.8,5659.4,3047.4
3287,202307,ACT,12,BBG,PT,6122.6,3296.8,6104.3,3286.9,5677.0,3056.8
3288,202308,ACT,12,BBG,PT,6075.8,3271.6,6057.5,3261.7,5633.5,3033.4
3289,202309,ACT,12,BBG,PT,6119.3,3295.0,6101.0,3285.1,5673.9,3055.2
3290,202310,ACT,12,BBG,PT,6040.3,3252.5,6022.2,3242.7,5600.6,3015.7
3291,202311,ACT,12,BBG,PT,6092.4,3280.5,6074.1,3270.7,5648.9,3041.7
3292,202312,ACT,12,BBG,PT,6051.7,3258.6,6033.6,3248.8,5611.2,3021.4
3293,202401,ACT,12,BBG,PT,6137.8,3305.0,6119.4,3295.1,5691.1,3064.4
3294,202402,ACT,12,BBG,PT,6083.0,3275.5,6064.7,3265.6,5640.2,3037.0
3295,202403,ACT,12,BBG,PT,6071.4,3269.2,6053.2,3259.4,5629.5,3031.2
3296,202404,ACT,12,BBG,PT,6054.6,3260.2,6036.4,3250.4,5613.9,3022.8
3297,202405,ACT,12,BBG,PT,6039.9,3252.3,6021.8,3242.5,5600.2,3015.5
3298,202401,CF,12,BBG,PT,6095.0,3281.9,6076.7,3272.1,5651.3,3043.0
3299,202402,CF,12,BBG,PT,6089.5,3278.9,6071.2,3269.1,5646.2,3040.3
3300,202403,CF,12,BBG,PT,6083.9,3276.0,6065.7,3266.1,5641.1,3037.5
3301,202404,CF,12,BBG,PT,6078.4,3273.0,6060.1,3263.1,5635.9,3034.7
3302,202405,CF,12,BBG,PT,6072.8,3270.0,6054.6,3260.2,5630.8,3032.0
3303,202406,CF,12,BBG,PT,6067.3,3267.0,6049.1,3257.2,5625.6,3029.2
3304,202407,CF,12,BBG,PT,6061.7,3264.0,6043.6,3254.2,5620.5,3026.4
3305,202408,CF,12,BBG,PT,6056.2,3261.0,6038.0,3251.3,5615.4,3023.7
3306,202409,CF,12,BBG,PT,6050.7,3258.1,6032.5,3248.3,5610.2,3020.9
3307,202410,CF,12,BBG,PT,6045.1,3255.1,6027.0,3245.3,5605.1,3018.1
3308,202411,CF,12,BBG,PT,6039.6,3252.1,6021.5,3242.3,5600.0,3015.4
3309,202412,CF,12,BBG,PT,6034.0,3249.1,6015.9,3239.4,5594.8,3012.6
3310,202401,BP,12,BBG,PT,6095.0,3281.9,6076.7,3272.1,5651.3,3043.0
3311,202402,BP,12,BBG,PT,6092.8,3280.7,6074.5,3270.9,5649.3,3041.9
3312,202403,BP,12,BBG,PT,6090.6,3279.5,6072.3,3269.7,5647.2,3040.8
3313,202404,BP,12,BBG,PT,6088.3,3278.3,6070.1,3268.5,5645.2,3039.7
3314,202405,BP,12,BBG,PT,6086.1,3277.1,6067.9,3267.3,5643.1,3038.6
3315,202406,BP,12,BBG,PT,6083.9,3276.0,6065.7,3266.1,5641.1,3037.5
3316,202407,BP,12,BBG,PT,6081.7,3274.8,6063.4,3264.9,5639.0,3036.4
3317,202408,BP,12,BBG,PT,6079.5,3273.6,6061.2,3263.7,5637.0,3035.3
3318,202409,BP,12,BBG,PT,6077.3,3272.4,6059.0,3262.6,5634.9,3034.2
3319,202410,BP,12,BBG,PT,6075.0,3271.2,6056.8,3261.4,5632.8,3033.1
3320,202411,BP,12,BBG,PT,6072.8,3270.0,6054.6,3260.2,5630.8,3032.0
3321,202412,BP,12,BBG,PT,6070.6,3268.8,6052.4,3259.0,5628.7,3030.9
3322,202301,ACT,12,BBG,BS,7328.9,3946.3,7306.9,3934.5,6795.4,3659.1
3323,202302,ACT,12,BBG,BS,7256.3,3907.2,7234.5,3895.5,6728.1,3622.8
3324,202303,ACT,12,BBG,BS,7305.5,3933.7,7283.6,3921.9,6773.7,3647.4
3325,202304,ACT,12,BBG,BS,7325.5,3944.5,7303.6,3932.7,6792.3,3657.4
3326,202305,ACT,12,BBG,BS,7267.1,3913.0,7245.3,3901.3,6738.1,3628.2
3327,202306,ACT,12,BBG,BS,7333.3,3948.7,7311.3,3936.9,6799.5,3661.3
3328,202307,ACT,12,BBG,BS,7371.0,3969.0,7348.9,3957.1,6834.5,3680.1
3329,202308,ACT,12,BBG,BS,7304.8,3933.4,7282.9,3921.6,6773.1,3647.0
3330,202309,ACT,12,BBG,BS,7357.1,3961.5,7335.1,3949.6,6821.6,3673.2
3331,202310,ACT,12,BBG,BS,7305.0,3933.4,7283.0,3921.6,6773.2,3647.1
3332,202311,ACT,12,BBG,BS,7268.3,3913.7,7246.5,3901.9,6739.2,3628.8
3333,202312,ACT,12,BBG,BS,7298.2,3929.8,7276.4,3918.0,6767.0,3643.8
3334,202401,ACT,12,BBG,BS,7299.3,3930.4,7277.4,3918.6,6768.0,3644.3
3335,202402,ACT,12,BBG,BS,7318.6,3940.8,7296.6,3929.0,6785.9,3653.9
3336,202403,ACT,12,BBG,BS,7275.4,3917.5,7253.6,3905.8,6745.9,3632.4
3337,202404,ACT,12,BBG,BS,7268.9,3914.0,7247.1,3902.3,6739.8,3629.1
3338,202405,ACT,12,BBG,BS,7270.2,3914.7,7248.4,3903.0,6741.0,3629.8
3339,202401,CF,12,BBG,BS,7301.5,3931.6,7279.6,3919.8,6770.0,3645.4
3340,202402,CF,12,BBG,BS,7294.9,3928.0,7273.0,3916.2,6763.9,3642.1
3341,202403,CF,12,BBG,BS,7288.2,3924.4,7266.4,3912.7,6757.7,3638.8
3342,202404,CF,12,BBG,BS,7281.6,3920.9,7259.8,3909.1,6751.6,3635.5
3343,202405,CF,12,BBG,BS,7275.0,3917.3,7253.1,3905.5,6745.4,3632.2
3344,202406,CF,12,BBG,BS,7268.3,3913.7,7246.5,3902.0,6739.3,3628.8
3345,202407,CF,12,BBG,BS,7261.7,3910.1,7239.9,3898.4,6733.1,3625.5
3346,202408,CF,12,BBG,BS,7255.1,3906.6,7233.3,3894.8,6727.0,3622.2
3347,202409,CF,12,BBG,BS,7248.4,3903.0,7226.7,3891.3,6720.8,3618.9
3348,202410,CF,12,BBG,BS,7241.8,3899.4,7220.1,3887.7,6714.7,3615.6
3349,202411,CF,12,BBG,BS,7235.1,3895.8,7213.4,3884.2,6708.5,3612.3
3350,202412,CF,12,BBG,BS,7228.5,3892.3,7206.8,3880.6,6702.3,3609.0
3351,202401,BP,12,BBG,BS,7301.5,3931.6,7279.6,3919.8,6770.0,3645.4
3352,202402,BP,12,BBG,BS,7298.9,3930.2,7277.0,3918.4,6767.6,3644.1
3353,202403,BP,12,BBG,BS,7296.2,3928.7,7274.3,3916.9,6765.1,3642.8
3354,202404,BP,12,BBG,BS,7293.6,3927.3,7271.7,3915.5,6762.7,3641.4
3355,202405,BP,12,BBG,BS,7290.9,3925.9,7269.0,3914.1,6760.2,3640.1
3356,202406,BP,12,BBG,BS,7288.2,3924.4,7266.4,3912.7,6757.7,3638.8
3357,202407,BP,12,BBG,BS,7285.6,3923.0,7263.7,3911.2,6755.3,3637.5
3358,202408,BP,12,BBG,BS,7282.9,3921.6,7261.1,3909.8,6752.8,3636.1
3359,202409,BP,12,BBG,BS,7280.3,3920.2,7258.4,3908.4,6750.3,3634.8
3360,202410,BP,12,BBG,BS,7277.6,3918.7,7255.8,3907.0,6747.9,3633.5
3361,202411,BP,12,BBG,BS,7275.0,3917.3,7253.1,3905.5,6745.4,3632.2
3362,202412,BP,12,BBG,BS,7272.3,3915.9,7250.5,3904.1,6743.0,3630.8
3363,202301,ACT,15,BBG,PT,548.5,295.3,546.8,294.4,508.5,273.8
3364,202302,ACT,15,BBG,PT,548.6,295.4,546.9,294.5,508.6,273.9
3365,202303,ACT,15,BBG,PT,549.4,295.8,547.7,294.9,509.4,274.3
3366,202304,ACT,15,BBG,PT,547.9,295.0,546.3,294.2,508.0,273.6
3367,202305,ACT,15,BBG,PT,544.8,293.4,543.2,292.5,505.2,272.0
3368,202306,ACT,15,BBG,PT,546.3,294.2,544.7,293.3,506.5,272.8
3369,202307,ACT,15,BBG,PT,545.5,293.7,543.9,292.9,505.8,272.4
3370,202308,ACT,15,BBG,PT,549.9,296.1,548.3,295.2,509.9,274.6
3371,202309,ACT,15,BBG,PT,544.5,293.2,542.9,292.3,504.9,271.9
3372,202310,ACT,15,BBG,PT,544.5,293.2,542.9,292.3,504.9,271.9
3373,202311,ACT,15,BBG,PT,548.0,295.1,546.4,294.2,508.1,273.6
3374,202312,ACT,15,BBG,PT,547.4,294.7,545.7,293.8,507.5,273.3
3375,202401,ACT,15,BBG,PT,547.8,295.0,546.2,294.1,508.0,273.5
3376,202402,ACT,15,BBG,PT,547.5,294.8,545.8,293.9,507.6,273.3
3377,202403,ACT,15,BBG,PT,548.8,295.5,547.2,294.6,508.9,274.0
3378,202404,ACT,15,BBG,PT,548.1,295.1,546.5,294.3,508.2,273.7
3379,202405,ACT,15,BBG,PT,543.8,292.8,542.1,291.9,504.2,271.5
3380,202401,CF,15,BBG,PT,547.0,294.6,545.4,293.7,507.2,273.1
3381,202402,CF,15,BBG,PT,546.5,294.3,544.9,293.4,506.8,272.9
3382,202403,CF,15,BBG,PT,546.0,294.0,544.4,293.1,506.3,272.6
3383,202404,CF,15,BBG,PT,545.6,293.8,543.9,292.9,505.8,272.4
3384,202405,CF,15,BBG,PT,545.1,293.5,543.4,292.6,505.4,272.1
3385,202406,CF,15,BBG,PT,544.6,293.2,542.9,292.3,504.9,271.9
3386,202407,CF,15,BBG,PT,544.1,293.0,542.4,292.1,504.5,271.6
3387,202408,CF,15,BBG,PT,543.6,292.7,541.9,291.8,504.0,271.4
3388,202409,CF,15,BBG,PT,543.1,292.4,541.4,291.5,503.5,271.1
3389,202410,CF,15,BBG,PT,542.6,292.2,540.9,291.3,503.1,270.9
3390,202411,CF,15,BBG,PT,542.1,291.9,540.4,291.0,502.6,270.6
3391,202412,CF,15,BBG,PT,541.6,291.6,539.9,290.7,502.2,270.4
3392,202401,BP,15,BBG,PT,547.0,294.6,545.4,293.7,507.2,273.1
3393,202402,BP,15,BBG,PT,546.8,294.5,545.2,293.6,507.0,273.0
3394,202403,BP,15,BBG,PT,546.6,294.3,545.0,293.5,506.9,272.9
3395,202404,BP,15,BBG,PT,546.4,294.2,544.8,293.4,506.7,272.8
3396,202405,BP,15,BBG,PT,546.2,294.1,544.6,293.3,506.5,272.7
3397,202406,BP,15,BBG,PT,546.0,294.0,544.4,293.1,506.3,272.6
3398,202407,BP,15,BBG,PT,545.8,293.9,544.2,293.0,506.1,272.5
3399,202408,BP,15,BBG,PT,545.6,293.8,544.0,292.9,505.9,272.4
3400,202409,BP,15,BBG,PT,545.5,293.7,543.8,292.8,505.7,272.3
3401,202410,BP,15,BBG,PT,545.3,293.6,543.6,292.7,505.6,272.2
3402,202411,BP,15,BBG,PT,545.1,293.5,543.4,292.6,505.4,272.1
3403,202412,BP,15,BBG,PT,544.9,293.4,543.2,292.5,505.2,272.0
3404,202301,ACT,15,BBG,BS,2013.3,1084.1,2007.2,1080.8,1866.7,1005.2
3405,202302,ACT,15,BBG,BS,2020.2,1087.8,2014.1,1084.5,1873.1,1008.6
3406,202303,ACT,15,BBG,BS,2004.1,1079.1,1998.1,1075.9,1858.2,1000.6
3407,202304,ACT,15,BBG,BS,1999.5,1076.7,1993.5,1073.4,1854.0,998.3
3408,202305,ACT,15,BBG,BS,2024.0,1089.9,2017.9,1086.6,1876.7,1010.5
3409,202306,ACT,15,BBG,BS,2019.4,1087.4,2013.4,1084.1,1872.4,1008.2
3410,202307,ACT,15,BBG,BS,2010.5,1082.6,2004.5,1079.4,1864.2,1003.8
3411,202308,ACT,15,BBG,BS,2004.4,1079.3,1998.4,1076.1,1858.5,1000.8
3412,202309,ACT,15,BBG,BS,2004.1,1079.1,1998.1,1075.9,1858.2,1000.6
3413,202310,ACT,15,BBG,BS,2015.1,1085.1,2009.1,1081.8,1868.5,1006.1
3414,202311,ACT,15,BBG,BS,2004.8,1079.5,1998.8,1076.3,1858.8,1000.9
3415,202312,ACT,15,BBG,BS,1995.1,1074.3,1989.2,1071.1,1849.9,996.1
3416,202401,ACT,15,BBG,BS,2010.0,1082.3,2004.0,1079.1,1863.7,1003.5
3417,202402,ACT,15,BBG,BS,2012.7,1083.8,2006.7,1080.5,1866.2,1004.9
